Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
124	Spilaio Idaio Antro	Höhle  316, Spiliara tis voskopoulas, Zeus-Höhle	Natural	Kriti	Rethymno	Anogeia	Anogeia	24.828913714	35.208207389	1518	Location known	Petrocheilou 1984	1073	Archaeological Site - Ministerial Decisions 16307/9-9-1965 (OGG 605/Β/16-9-1965), 9597/12-9-1970 (OGG 666/Β/23-9-1970), 63143/2410/14-12-1984 (OGG 54/Β/31-1-1985)|GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>|GR4330009 - Oros Psiloreitis (notiodytiko Tmima) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4330009" target="_blank"> Check site’s Standard Data Form</a>|Landscape of Outstanding Natural Beauty - Ministerial Decision 36852/2942/12-10-1973 (OGG 1242/Β/16-10-1973)	
127	Spilaio Irakleitsas	Antron Nymfon, Cyclope's cave, Grotte dite des Cyclopes	Natural	Anatoliki Makedonia-Thraki	Kavala	Pangaio	Nea Irakleitsa	24.334262931	40.859274571	85	Location known	Lindberg 1955b|Bakalakis 1938	871|1240		<p>Lindberg (1955) and all the authors referring to his collected material from this cave use the name "Grotte dite des Cyclopes" (Cyclope's cave). The cave's name is Nymphes' cave (Antron Nymfon) or cave of Irakleitsa (Spilaio Irakleitsas) (Bakalakis 1938).</p>
128	Spilaio Ntaveli	Höhle 320, Ekklesia Spilja, Daveli cave, "Spilia Paveli", Spilaio Amomon	Natural	Attiki	Voreios Tomeas Attikis	Penteli	Nea Penteli	23.876924866	38.070702483	712	Location known	Lindberg 1955b|Anonymous 1935	871|1153	Archaeological Site - Ministerial Decisions: 25666/984/30-5-1957 (OGG 184/Β/8-7-1957), 25666/984/30-5-1957 (OGG 265/Β/1-10-1957), 42113/2025/19-10-1990 (OGG 673/Β/23-10-1990, OGG 810/Β/28-12-1990, OGG 78/Β/21-2-1991)	
129	Spilaio Plaka III		Natural	Peloponnisos	Lakonia	Anatoliki Mani	Areopoli	22.366794165	36.678119205	60	Location known	Lindberg 1955b	871	GR2540008 - Notia Mani (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2540008" target="_blank"> Check site’s Standard Data Form</a>	
130	Spilaio Siassiaki		Natural	Kentriki Makedonia	Imathia	Naousa	Naousa	22.069173005	40.640712425	231	Location known	Lindberg 1955b	871		
131	Spilaio Trachilas	Trimesi	Natural	Peloponnisos	Messinia	Dytiki Mani	Trachila	22.323044153	36.751620283	82	Location known	Lindberg 1955b	871	GR2550006 - Oros Taygetos - Spilaio Trachilas - Spilaio Vatsinidi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550006" target="_blank"> Check site’s Standard Data Form</a>	
132	Spilaio Nymfon	Tsari Tripa, Höhle 300, Sari Spilja, Satri Anthron, St’Tzarn Trypa	Natural	Thessalia	Larisa	Tempi	Spilia	22.641033364	39.820853854	1119	Location known			GR1420007 - Oros Ossa (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1420007" target="_blank"> Check site’s Standard Data Form</a>|GR1420003 - Aisthitiko Dasos Ossas (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1420003" target="_blank"> Check site’s Standard Data Form</a>	
133	Spilaio Kaiadas		Natural	Peloponnisos	Lakonia	Sparti	Trypi	22.34059649	37.095993259	526	Location known			GR2550009 - Oros Taygetos - Lagkada Trypis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2550009" target="_blank"> Check site’s Standard Data Form</a>|GR2540005 - Lagkada Trypis (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2540005" target="_blank"> Check site’s Standard Data Form</a>	
134	Spilaio Agiou Antoniou	Spilaio Ermou Kranaiou, Spilaio Patsou	Natural	Kriti	Rethymno	Amari	Patsos	24.570475721	35.255745373	368	Location known			Archaeological Site - Ministerial Decisions: 21220/10-8-1967 (OGG 527/Β/24-8-1967), 36852/2942/12-10-1973 (OGG 1242/Β/16-10-1973)|GR4330004 - Prassano Farangi - Patsos - Sfakoryako Rema - Paralia Rethymnou and Ekvoli Geropotamou, Akr. Lianos Kavos - Perivolia (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4330004" target="_blank"> Check site’s Standard Data Form</a>	
135	Spilaio Petralonon		Natural	Kentriki Makedonia	Chalkidiki	Nea Propontida	Petralona	23.167648293	40.373279038	323	Location known	Petrocheilou 1984|Petrocheilou 1972i|Petrocheilou 1964a|Petrocheilou 1962a|Petrocheilos 1960|Kanellis 1962	1073|1045|1000|989|976|842	K820 - Petralona - Krini sti thesi Katsika Dimou Triglias [Wildlife Refuge]: OGG 570/Β/2001|Landscape of Outstanding Natural Beauty - Ministerial Decision 5680/31-1-1983 (OGG 290/Β/30-5-1983)|Archaeological Site - Ministerial Decisions: 5680/31-1-1983 (OGG 290/Β/30-5-1983), 56538/2799/14-6-2012 (OGG 216/ΑΑΠ/15-6-2012)	
136	Spilaio Tzani Spilios	Tzani Trypa	Natural	Kriti	Chania	Platanias	Lakkoi	23.907612267	35.349320181	1056	Location known	Anonymous 1965|Petrocheilou et al. 1976|Nikolopoulos 1961	1155|1083|908	GR4340008 - Lefka Ori and Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340008" target="_blank"> Check site’s Standard Data Form</a>	
137	Spilaio Graspilaia		Natural	Sterea Ellada	Evvoia	Kymi - Aliveri	Oktonia	24.19120277800001	38.5116	423	Location known	Skouras 2000	1123	K360 - Oreinos Ogkos (Achladeris-Oktonias-Avlonariou) [Wildlife Refuge]: OGG 499/Β/1988	
138	Spilaio Katelanrachi		Natural	Sterea Ellada	Evvoia	Dirfys - Messapies	Lamari	23.90529498300001	38.647748256	313	Location known	Skouras 2000	1123		
139	Spilaio Pigi Nymfis		Natural	Sterea Ellada	Evvoia	Dirfys - Messapies	Makrykapa	23.756706	38.625628	400	Unknown exact location	Kanellis 1934|Skouras 2000	841|1123	GR2420011 - Ori Kentrikis Evvoias, Paraktia Zoni and Nisides (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2420011" target="_blank"> Check site’s Standard Data Form</a>	
140	Spilaio Arkalospilios		Natural	Kriti	Chania	Chania	Chordaki	24.159951165	35.559354991	202	Location known				
142	Spilaio Profiti Ilia		Natural	Thessalia	Larisa	Tempi	Ampelakia	22.57146	39.862397	587	Location known			GR1420007 - Oros Ossa (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1420007" target="_blank"> Check site’s Standard Data Form</a>|GR1420003 - Aisthitiko Dasos Ossas (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1420003" target="_blank"> Check site’s Standard Data Form</a>	
141	Spilaio Panagias Kakoperatianis	Kakoperato cave	Natural	Voreio Aigaio	Samos	Samos	Kosmadaioi	26.646019847	37.749570446	617	Location known	Petrocheilos 1952e|Kirdis & Papadopoulos 2000|Petrocheilou 1984	1152|847|1073	GR4120008 - Samos: Oros Kerkis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120008" target="_blank"> Check site’s Standard Data Form</a>|GR4120003 - Samos: Oros Kerketefs - Mikro Kai Megalo Seitani - Dasos Kastanias Kai Lekkas, Akr. Katavasis - Limenas (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120003" target="_blank"> Check site’s Standard Data Form</a>	
143	Spilaio Agiou Nikolaou		Natural	Dytiki Makedonia	Kastoria	Kastoria	Kastoria	21.28557994	40.505501777	644	Location known	Lindberg 1955b	871	K112 - Limni-Vouno Kastorias [Wildlife Refuge]: OGG 717/Β/1997|GR1320003 - Limni Orestias (Kastorias) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1320003" target="_blank"> Check site’s Standard Data Form</a>|GR1320001 - Limni Kastorias (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1320001" target="_blank"> Check site’s Standard Data Form</a>	
144	Spilaio Raos tou Choutra	Futra Raos (Riedel, 1981), Phutra to Nao (Riedel, 1981)	Natural	Voreio Aigaio	Samos	Ikaria	Petropoulio	26.15525749290598	37.59228535506044	366	Location known				
145	Cave "Pozzo A10"		Natural	Ipeiros	Arta	Kentrika Tzoumerka	Drosopigi (Voulgareli)	21.181081583	39.392915998	1755	Unknown exact location	Bonzano & Calandri 1984	1159	GR2110002 - Ori Athamanon (Neraida) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2110002" target="_blank"> Check site’s Standard Data Form</a>|GR2130013 - Evryteri Periochi Athamanikon Oreon (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130013" target="_blank"> Check site’s Standard Data Form</a>	
146	Cave "Pozzo A17"		Natural	Ipeiros	Arta	Kentrika Tzoumerka	Drosopigi (Voulgareli)	21.179668384	39.392910639	1780	Unknown exact location	Bonzano & Calandri 1984	1159	GR2110002 - Ori Athamanon (Neraida) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2110002" target="_blank"> Check site’s Standard Data Form</a>|GR2130013 - Evryteri Periochi Athamanikon Oreon (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130013" target="_blank"> Check site’s Standard Data Form</a>	<p>A pit 30m deep</p>
147	Cave "Pozzo A7"		Natural	Ipeiros	Arta	Kentrika Tzoumerka	Drosopigi (Voulgareli)	21.180426081	39.392175311	1800	Unknown exact location	Bonzano & Calandri 1984	1159	GR2110002 - Ori Athamanon (Neraida) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2110002" target="_blank"> Check site’s Standard Data Form</a>|GR2130013 - Evryteri Periochi Athamanikon Oreon (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130013" target="_blank"> Check site’s Standard Data Form</a>	<p>A pit 15m in depth.</p>
148	Spilaio Geraniou		Natural	Kriti	Rethymno	Rethymno	Gerani	24.407853106	35.35857118	27	Location known	Petrocheilou 1984|Petrocheilou 1980b|Makris 1969	1073|1069|874	Archaeological Site - Ministerial Decision 36852/2942/12-10-1973 (OGG 1242/Β/16-10-1973)	
149	Varathro Megalos Votsos		Natural	Voreio Aigaio	Samos	Fournon Korseon	Fournoi	26.48612765	37.583166474	238	Location known	Paragamian 2006	943	GR4120006 - Nisos Fournoi and Nisides Thymaina, Alatsonisi, Thymainaki, Strongylo, Plaka, Makronisi, Mikros and Megalos Anthropofagos, Agios Minas (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120006" target="_blank"> Check site’s Standard Data Form</a>|GR4120004 - Ikaria - Fournoi kai Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120004" target="_blank"> Check site’s Standard Data Form</a>	
150	Military trench (Abri)		Artificial	Kentriki Makedonia	Serres	Sintiki	Sidirokastro	23.403894243	41.253328962	127	Location known			GR1260007 - Ori Vrontous - Lailias - Epimikes - spilaia Zesta Nera kai Katarrakton (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1260007" target="_blank"> Check site’s Standard Data Form</a>	
151	Spilaio Fylakis		Natural	Thessalia	Magnisia	Almyros	Fylaki	22.560403	39.234222	500	Unknown exact location				
152	Spilaio Drakotrypia	Spilaio Reas, Höhle 325, Draco Spilia, Drakospilia	Natural	Peloponnisos	Arkadia	Gortynia	Vytina	22.209222043	37.666741225	1448	Location known			GR2520001 - Oros Mainalo (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2520001" target="_blank"> Check site’s Standard Data Form</a>	<p>A very small cave (Giachino &amp; Lana 2005,&nbsp;Pretner 2011)</p>
154	Spilaia Kerkyras		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	NA				Unknown Location				
155	Varathro Provatina		Natural	Ipeiros	Ioannina	Zagori	Papigko	20.74574	39.955704	1855	Location known			GR2130001 - Ethnikos Drymos Vikou - Aoou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130001" target="_blank"> Check site’s Standard Data Form</a>|GR2130009 - Oros Tymfi (Gkamila) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2130009" target="_blank"> Check site’s Standard Data Form</a>	
157	Spilaio Ellinokamara		Natural	Notio Aigaio	Karpathos	Kasos	Agia Marina	26.904093528	35.402765942	130	Location known	Rathgeber & Jantschke 2005|Sakellarakis 1985	1108|1111	GR4210001 - Kasos and Kasonisia - Evryteri Thalassia Periochi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4210001" target="_blank"> Check site’s Standard Data Form</a>	
153	Spilaio Gkoloupintsas	Goloubintsa trypa, Troû de Goloubintsa	Natural	Dytiki Makedonia	Kastoria	Kastoria	Kastoria	21.294053	40.512311	640	Location known	Lindberg 1955b	871	GR1320003 - Limni Orestias (Kastorias) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1320003" target="_blank"> Check site’s Standard Data Form</a>|GR1320001 - Limni Kastorias (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1320001" target="_blank"> Check site’s Standard Data Form</a>|K112 - Limni-Vouno Kastorias [Wildlife Refuge]: OGG 717/Β/1997	
156	Spilaio Agias Triadas		Natural	Voreio Aigaio	Samos	Samos	Kallithea	26.603161079	37.727789146	870	Location known	Petrocheilos 1952e|Petrocheilou 1984	1152|1073	GR4120003 - Samos: Oros Kerketefs - Mikro Kai Megalo Seitani - Dasos Kastanias Kai Lekkas, Akr. Katavasis - Limenas (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120003" target="_blank"> Check site’s Standard Data Form</a>|GR4120008 - Samos: Oros Kerkis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120008" target="_blank"> Check site’s Standard Data Form</a>	
158	Spilaio Panagias Spilianis		Natural	Voreio Aigaio	Samos	Samos	Pythagorio	26.937227504	37.695724332	125	Location known	Petrocheilou 1984|Petrocheilos 1952e|Kirdis & Papadopoulos 2000	1073|1152|847		
159	Cave south of Pigadia		Natural	Notio Aigaio	Karpathos	Karpathos	Pigadia	27.213868	35.498441	100	Unknown exact location				
160	Spilaio Tzetze Trypa	Tzitzir Tripa, Spilaio Kasoli	Natural	Voreio Aigaio	Samos	Samos	Kosmadaioi	26.665707356	37.762669104	495	Location known	Kirdis & Papadopoulos 2000|Petrocheilos 1952e	847|1152	GR4120003 - Samos: Oros Kerketefs - Mikro Kai Megalo Seitani - Dasos Kastanias Kai Lekkas, Akr. Katavasis - Limenas (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120003" target="_blank"> Check site’s Standard Data Form</a>|GR4120008 - Samos: Oros Kerkis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120008" target="_blank"> Check site’s Standard Data Form</a>	
161	Spilaio Megali Spilia		Natural	Ionioi Nisoi	Zakynthos	Zakynthos	Gyri	20.756731	37.798378	500	Location known	Zelilidis 1994	1142		
162	Spilaio Briba		Natural	Ionioi Nisoi	Zakynthos	Zakynthos	Gyri	20.757699	37.799181	500	Unknown exact location				
163	Subterranean passages of the ancient city of Rhodes		Artificial	Notio Aigaio	Rodos	Rodos	Rodos	28.222442	36.443258	25	Location known				
164	Spilaia Rentinas		Artificial	Kentriki Makedonia	Thessaloniki	Volvi	Rentina	23.6181470634624	40.65985941918815	59	Location known	Strinati 1959	1163	GR1220009 - Limnes Koroneias - Volvis, Stena Rentinas and Evryteri Periochi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1220009" target="_blank"> Check site’s Standard Data Form</a>|GR1220003 - Stena Rentinas - Evryteri Periochi - Spilaio Lakkia kai Rema Neromana (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href=" http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1220003" target="_blank"> Check site’s Standard Data Form</a>|K735 - Madytou, Apollonias, Limnis Volvis, Ekvoles Rycheiou Potamou Dimon Apollonias, Ag. Georgiou kai Rentinas [Wildlife Refuge]: OGG 810/Β/2001	
165	Spilaio Agiou Galaktos		Natural	Voreio Aigaio	Chios	Chios	Agio Gala	25.860988835	38.562377083	172	Location known	Petrocheilou 1984|Petrocheilou 1971a	1073|1029	K905 - Ag. Galaktos Dimou Amanis [Wildlife Refuge]: OGG 1059/Β/2006|Archaeological Site - Ministerial Decision 30650/1466/24-10-1990 (OGG 705/Β/8-11-1990)	
166	Spilaio Anthropograva	"Grava Khmatia"	Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Klimatia	19.7868	39.7431	256	Location known	Ioannou 1972c	814		
167	Spilaio Thergiospilios		Natural	Kriti	Lasithi	Ierapetra	Kavousi	25.837445	35.138238	50	Location known	Platakis 1975|Platakis 1976	1102|1103	GR4320005 - Oros Thryptis and Gyro Periochi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4320005" target="_blank"> Check site’s Standard Data Form</a>	
169	Spilaio Kourna		Natural	Kriti	Chania	Apokoronas	Kournas	24.286000877	35.320629891	160	Location known	Platakis 1961c	1094	GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340010" target="_blank"> Check site’s Standard Data Form</a>	
